IRI,parentId,id,title_cs,title_en,definition_cs,definition_en
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000,,10000,Přírodní vědy,Natural sciences,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10100,10000,10100,Matematika,Mathematics,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10100/10101,10100,10101,Čistá matematika,Pure mathematics,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10100/10102,10100,10102,Aplikovaná matematika,Applied mathematics,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10100/10103,10100,10103,Pravděpodobnost a statistika,Statistics and probability,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10200,10000,10200,Počítačové vědy a informační věda,Computer and information sciences,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10200/10201,10200,10201,"Počítačové vědy, informační věda, bioinformatika","Computer sciences, information science, bioinformathics ",,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10300,10000,10300,Fyzikální vědy,Physical sciences,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10300/10301,10300,10301,"Atomová fyzika, molekulární a chemická fyzika (fyzika atomů a molekul včetně srážek, interakcí s radiací, magnetická rezonance, Mössbauerův jev)","Atomic, molecular and chemical physics (physics of atoms and molecules including collision, interaction with radiation, magnetic resonances, Mössbauer effect)",,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10300/10302,10300,10302,"Fyzika kondenzovaných látek (zahrnuje fyziku pevných látek, supravodivost)","Condensed matter physics (including formerly solid state physics, supercond.)",,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10300/10303,10300,10303,Fyzika částic,Particles and field physics,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10300/10304,10300,10304,Atomová fyzika,Nuclear physics,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10300/10305,10300,10305,Fyzika kapalin a plazmatu (zahrnuje fyziku povrchů),Fluids and plasma physics (including surface physics),,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/10000/10300/10306,10300,10306,"Optika (zahrnuje laserovou optiku, kvantovou optiku)",Optics (including laser optics and quantum optics),,
